FLT_NUM,DD,B,C,D,E,G,H,I,J,K,L,M,N,O,P,Q,R,T,U,V,X,Y,Z,CT,YT,TT,SORG,SDST,DemCluster,HLDate,HCBuy
1131,2019-08-10,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,23.0,4.0,0.0,70.0,0.0,21.0,1.0,0.0,20.0,0.0,0.0,6.0,146.0,152.0,AER,SVO,1,30,1
1139,2019-08-10,2.0,0.0,2.0,12.0,2.0,3.0,0.0,4.0,6.0,16.0,0.0,19.0,5.0,4.0,44.0,0.0,16.0,1.0,0.0,12.0,0.0,2.0,13.0,137.0,150.0,AER,SVO,2,66,1
1175,2019-08-10,0.0,0.0,1.0,15.0,0.0,1.0,0.0,2.0,0.0,35.0,1.0,23.0,2.0,0.0,28.0,0.0,38.0,1.0,0.0,5.0,2.0,0.0,5.0,149.0,154.0,ASF,SVO,2,27,1
1138,2019-08-10,0.0,0.0,2.0,7.0,0.0,0.0,3.0,8.0,0.0,33.0,0.0,10.0,6.0,0.0,51.0,0.0,17.0,2.0,0.0,11.0,1.0,0.0,19.0,132.0,151.0,SVO,AER,2,55,1
1122,2019-08-11,1.0,0.0,6.0,24.0,0.0,1.0,0.0,5.0,8.0,19.0,0.0,17.0,6.0,0.0,40.0,0.0,14.0,0.0,0.0,11.0,1.0,0.0,17.0,136.0,153.0,SVO,AER,1,65,1
1124,2019-08-11,0.0,1.0,1.0,17.0,1.0,11.0,0.0,3.0,1.0,23.0,1.0,37.0,1.0,5.0,37.0,0.0,10.0,1.0,0.0,5.0,0.0,2.0,8.0,149.0,157.0,SVO,AER,1,27,0
1119,2019-08-11,1.0,3.0,7.0,11.0,0.0,0.0,0.0,4.0,0.0,33.0,3.0,34.0,6.0,0.0,26.0,0.0,1.0,5.0,0.0,16.0,2.0,0.0,20.0,132.0,152.0,AER,SVO,2,25,0
1134,2019-08-11,0.0,0.0,2.0,5.0,21.0,0.0,0.0,1.0,0.0,39.0,0.0,34.0,4.0,0.0,6.0,0.0,14.0,3.0,0.0,16.0,0.0,2.0,9.0,138.0,147.0,SVO,AER,1,97,1
1173,2019-08-11,0.0,0.0,0.0,27.0,0.0,3.0,0.0,3.0,2.0,25.0,2.0,12.0,2.0,0.0,26.0,0.0,33.0,3.0,0.0,6.0,0.0,0.0,5.0,139.0,144.0,ASF,SVO,2,32,1
1117,2019-08-11,1.0,5.0,16.0,1.0,10.0,16.0,0.0,4.0,5.0,78.0,2.0,7.0,6.0,4.0,44.0,0.0,2.0,6.0,0.0,19.0,0.0,0.0,31.0,195.0,226.0,AER,SVO,1,65,1
1141,2019-08-11,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,57.0,3.0,0.0,39.0,0.0,14.0,0.0,0.0,12.0,0.0,0.0,6.0,141.0,147.0,AER,SVO,2,19,0
1129,2019-08-11,1.0,0.0,0.0,15.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,71.0,5.0,0.0,18.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,10.0,138.0,148.0,AER,SVO,1,28,1
6186,2019-08-11,0.0,1.0,2.0,10.0,0.0,0.0,0.0,4.0,5.0,41.0,5.0,29.0,5.0,0.0,40.0,0.0,4.0,6.0,0.0,4.0,1.0,0.0,12.0,145.0,157.0,AER,SVO,2,34,1
1133,2019-08-11,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,33.0,0.0,4.0,4.0,5.0,8.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,6.0,69.0,75.0,AER,SVO,1,80,1
1121,2019-08-11,0.0,0.0,2.0,4.0,0.0,3.0,1.0,0.0,0.0,46.0,4.0,18.0,1.0,2.0,43.0,0.0,3.0,1.0,0.0,20.0,1.0,0.0,4.0,145.0,149.0,AER,SVO,2,36,1
1120,2019-08-11,3.0,0.0,1.0,3.0,6.0,1.0,0.0,3.0,1.0,0.0,0.0,68.0,4.0,0.0,33.0,0.0,14.0,0.0,0.0,10.0,1.0,0.0,8.0,140.0,148.0,SVO,AER,2,27,0
1118,2019-08-11,0.0,1.0,3.0,12.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,77.0,7.0,0.0,22.0,0.0,5.0,1.0,0.0,10.0,3.0,0.0,14.0,132.0,146.0,SVO,AER,2,6,0
1643,2019-08-11,0.0,0.0,0.0,51.0,0.0,1.0,0.0,8.0,1.0,7.0,0.0,0.0,2.0,2.0,3.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,10.0,74.0,84.0,ASF,SVO,0,27,1
6185,2019-08-11,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,3.0,12.0,0.0,67.0,7.0,17.0,22.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,8.0,156.0,164.0,SVO,AER,2,24,0
1172,2019-08-11,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,77.0,1.0,0.0,7.0,0.0,15.0,4.0,0.0,3.0,5.0,0.0,1.0,148.0,149.0,SVO,ASF,2,15,1
1123,2019-08-11,0.0,1.0,8.0,0.0,22.0,10.0,0.0,5.0,10.0,45.0,1.0,6.0,5.0,13.0,13.0,0.0,0.0,7.0,0.0,8.0,1.0,0.0,19.0,136.0,155.0,AER,SVO,2,76,1
1125,2019-08-11,5.0,0.0,0.0,3.0,25.0,12.0,3.0,5.0,1.0,64.0,9.0,0.0,0.0,0.0,15.0,0.0,2.0,2.0,0.0,8.0,1.0,0.0,8.0,147.0,155.0,AER,SVO,1,39,1
1131,2019-08-11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,50.0,4.0,9.0,2.0,0.0,53.0,0.0,2.0,10.0,0.0,13.0,2.0,0.0,7.0,146.0,153.0,AER,SVO,1,32,1
1138,2019-08-11,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,26.0,3.0,18.0,6.0,0.0,46.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,6.0,129.0,135.0,SVO,AER,1,67,1
1140,2019-08-11,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,82.0,2.0,0.0,27.0,0.0,10.0,2.0,0.0,4.0,6.0,0.0,4.0,146.0,150.0,SVO,AER,1,20,0
1128,2019-08-11,0.0,0.0,10.0,17.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,102.0,1.0,0.0,7.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,20.0,138.0,158.0,SVO,AER,1,3,0
1139,2019-08-11,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,17.0,51.0,0.0,8.0,6.0,3.0,27.0,0.0,1.0,4.0,0.0,18.0,0.0,0.0,14.0,132.0,146.0,AER,SVO,2,53,1
1174,2019-08-11,1.0,0.0,0.0,31.0,0.0,6.0,1.0,1.0,0.0,16.0,2.0,14.0,2.0,0.0,25.0,0.0,37.0,4.0,0.0,5.0,4.0,0.0,4.0,145.0,149.0,SVO,ASF,2,32,1
1642,2019-08-11,1.0,0.0,0.0,13.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,46.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,3.0,7.0,75.0,82.0,SVO,ASF,0,8,0
1132,2019-08-11,2.0,0.0,0.0,4.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,44.0,4.0,0.0,10.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,12.0,75.0,87.0,SVO,AER,1,11,0
1135,2019-08-11,1.0,0.0,5.0,0.0,0.0,23.0,0.0,2.0,0.0,47.0,8.0,6.0,6.0,6.0,23.0,0.0,1.0,9.0,0.0,8.0,0.0,1.0,14.0,132.0,146.0,AER,SVO,1,111,1
1175,2019-08-11,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,2.0,42.0,1.0,0.0,1.0,0.0,31.0,0.0,47.0,2.0,0.0,6.0,2.0,0.0,6.0,147.0,153.0,ASF,SVO,2,20,1
1130,2019-08-11,0.0,0.0,3.0,5.0,0.0,9.0,0.0,0.0,2.0,18.0,0.0,53.0,2.0,8.0,32.0,0.0,6.0,4.0,0.0,9.0,2.0,0.0,5.0,148.0,153.0,SVO,AER,1,18,0
1116,2019-08-11,1.0,0.0,13.0,38.0,17.0,1.0,0.0,1.0,1.0,37.0,0.0,24.0,6.0,0.0,46.0,0.0,25.0,1.0,0.0,12.0,0.0,0.0,20.0,203.0,223.0,SVO,AER,1,65,1
1118,2019-08-12,0.0,2.0,3.0,22.0,0.0,6.0,0.0,4.0,2.0,4.0,0.0,50.0,5.0,3.0,20.0,0.0,9.0,1.0,0.0,18.0,0.0,0.0,14.0,135.0,149.0,SVO,AER,2,17,0
1173,2019-08-12,0.0,0.0,0.0,49.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,5.0,1.0,0.0,34.0,0.0,30.0,3.0,0.0,10.0,1.0,0.0,4.0,143.0,147.0,ASF,SVO,2,20,1
1119,2019-08-12,0.0,0.0,6.0,42.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,57.0,5.0,0.0,19.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,20.0,137.0,157.0,AER,SVO,2,13,0
1172,2019-08-12,1.0,0.0,0.0,36.0,0.0,2.0,2.0,0.0,10.0,3.0,2.0,41.0,1.0,0.0,12.0,0.0,30.0,2.0,0.0,1.0,4.0,0.0,3.0,144.0,147.0,SVO,ASF,2,15,1
1117,2019-08-12,0.0,0.0,11.0,37.0,8.0,14.0,2.0,6.0,4.0,21.0,0.0,26.0,5.0,0.0,44.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,24.0,180.0,204.0,AER,SVO,1,53,1
1120,2019-08-12,0.0,0.0,0.0,3.0,15.0,2.0,0.0,0.0,5.0,18.0,0.0,21.0,3.0,0.0,33.0,0.0,37.0,0.0,0.0,8.0,0.0,0.0,3.0,142.0,145.0,SVO,AER,2,50,1
1643,2019-08-12,0.0,0.0,0.0,8.0,0.0,1.0,0.0,10.0,1.0,13.0,0.0,31.0,1.0,0.0,7.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,11.0,75.0,86.0,ASF,SVO,0,7,0
1116,2019-08-12,0.0,3.0,13.0,2.0,12.0,10.0,0.0,2.0,2.0,77.0,5.0,14.0,6.0,2.0,45.0,0.0,12.0,8.0,0.0,17.0,0.0,0.0,24.0,206.0,230.0,SVO,AER,1,68,1
1121,2019-08-12,0.0,0.0,0.0,19.0,0.0,13.0,0.0,0.0,2.0,9.0,0.0,9.0,4.0,1.0,53.0,0.0,19.0,1.0,0.0,13.0,3.0,0.0,4.0,142.0,146.0,AER,SVO,2,20,0
1134,2019-08-12,2.0,0.0,6.0,7.0,25.0,3.0,0.0,3.0,9.0,53.0,6.0,4.0,6.0,0.0,4.0,0.0,2.0,9.0,0.0,9.0,2.0,0.0,15.0,135.0,150.0,SVO,AER,1,138,1
1130,2019-08-12,1.0,1.0,1.0,33.0,0.0,1.0,0.0,1.0,3.0,6.0,0.0,7.0,4.0,8.0,46.0,0.0,26.0,2.0,0.0,13.0,3.0,0.0,7.0,149.0,156.0,SVO,AER,1,26,0
1131,2019-08-12,0.0,2.0,2.0,37.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,22.0,3.0,0.0,42.0,0.0,18.0,1.0,0.0,19.0,0.0,0.0,8.0,147.0,155.0,AER,SVO,1,18,0
1138,2019-08-12,0.0,0.0,2.0,1.0,0.0,8.0,0.0,1.0,1.0,37.0,1.0,12.0,5.0,0.0,46.0,0.0,13.0,2.0,0.0,16.0,0.0,0.0,8.0,137.0,145.0,SVO,AER,2,61,1
1123,2019-08-12,2.0,2.0,3.0,14.0,7.0,23.0,2.0,0.0,0.0,23.0,0.0,17.0,6.0,3.0,13.0,0.0,8.0,8.0,0.0,12.0,0.0,0.0,13.0,130.0,143.0,AER,SVO,2,80,1
1642,2019-08-12,1.0,0.0,0.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,54.0,4.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,7.0,75.0,82.0,SVO,ASF,0,6,0
1122,2019-08-12,2.0,2.0,5.0,13.0,0.0,11.0,0.0,5.0,2.0,41.0,4.0,3.0,3.0,4.0,35.0,0.0,3.0,6.0,0.0,10.0,0.0,0.0,15.0,134.0,149.0,SVO,AER,1,53,1
1139,2019-08-12,0.0,0.0,8.0,25.0,0.0,2.0,0.0,0.0,1.0,19.0,0.0,14.0,5.0,0.0,42.0,0.0,13.0,2.0,0.0,19.0,0.0,0.0,13.0,137.0,150.0,AER,SVO,2,28,1
1175,2019-08-12,0.0,2.0,2.0,26.0,0.0,3.0,1.0,3.0,2.0,14.0,0.0,35.0,0.0,0.0,28.0,0.0,27.0,1.0,0.0,5.0,6.0,0.0,8.0,147.0,155.0,ASF,SVO,2,32,1
1129,2019-08-12,0.0,0.0,0.0,14.0,0.0,1.0,0.0,8.0,1.0,16.0,0.0,41.0,6.0,0.0,42.0,0.0,7.0,1.0,0.0,12.0,2.0,0.0,14.0,137.0,151.0,AER,SVO,1,17,0
1140,2019-08-12,3.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,71.0,2.0,2.0,31.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,132.0,135.0,SVO,AER,1,14,0
1174,2019-08-12,0.0,0.0,3.0,43.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,41.0,2.0,0.0,8.0,0.0,43.0,2.0,0.0,2.0,1.0,0.0,8.0,150.0,158.0,SVO,ASF,2,31,1
1128,2019-08-12,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0.0,12.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,2.0,131.0,133.0,SVO,AER,1,4,0
1124,2019-08-12,3.0,0.0,3.0,3.0,0.0,10.0,0.0,3.0,2.0,46.0,4.0,7.0,0.0,5.0,37.0,0.0,5.0,6.0,0.0,11.0,2.0,0.0,6.0,141.0,147.0,SVO,AER,1,132,1
1135,2019-08-12,0.0,0.0,4.0,18.0,0.0,5.0,0.0,3.0,11.0,16.0,0.0,9.0,6.0,3.0,32.0,0.0,10.0,5.0,0.0,20.0,0.0,0.0,13.0,129.0,142.0,AER,SVO,1,81,1
6185,2019-08-12,2.0,0.0,0.0,35.0,16.0,4.0,0.0,0.0,1.0,29.0,0.0,38.0,0.0,1.0,13.0,0.0,18.0,8.0,0.0,11.0,2.0,0.0,0.0,178.0,178.0,SVO,AER,2,114,1
1141,2019-08-12,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,40.0,3.0,2.0,30.0,0.0,14.0,7.0,0.0,15.0,4.0,0.0,3.0,149.0,152.0,AER,SVO,2,12,0
1125,2019-08-12,3.0,0.0,1.0,19.0,23.0,4.0,0.0,3.0,3.0,21.0,0.0,16.0,4.0,0.0,30.0,0.0,10.0,1.0,0.0,17.0,3.0,0.0,8.0,150.0,158.0,AER,SVO,1,39,1
6186,2019-08-12,0.0,0.0,0.0,58.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,0.0,68.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,182.0,182.0,AER,SVO,2,20,0
1133,2019-08-12,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,19.0,2.0,0.0,26.0,0.0,3.0,3.0,0.0,6.0,0.0,0.0,6.0,66.0,72.0,AER,SVO,1,32,1
1132,2019-08-12,0.0,0.0,0.0,3.0,0.0,28.0,0.0,1.0,0.0,6.0,0.0,15.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,3.0,71.0,74.0,SVO,AER,1,42,1
1132,2019-08-13,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,67.0,70.0,SVO,AER,1,2,0
1175,2019-08-13,1.0,0.0,1.0,30.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,70.0,1.0,0.0,5.0,0.0,28.0,2.0,0.0,7.0,4.0,0.0,5.0,149.0,154.0,ASF,SVO,2,22,1
1173,2019-08-13,0.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,35.0,1.0,0.0,27.0,0.0,44.0,1.0,0.0,3.0,1.0,0.0,4.0,150.0,154.0,ASF,SVO,2,34,1
1133,2019-08-13,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,9.0,0.0,18.0,2.0,4.0,15.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,66.0,68.0,AER,SVO,1,52,1
1119,2019-08-13,0.0,0.0,3.0,30.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,57.0,6.0,0.0,13.0,0.0,14.0,0.0,0.0,16.0,0.0,0.0,13.0,132.0,145.0,AER,SVO,2,25,0
6185,2019-08-13,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,56.0,0.0,4.0,33.0,0.0,10.0,1.0,0.0,11.0,2.0,0.0,0.0,138.0,138.0,SVO,AER,1,27,0
1121,2019-08-13,0.0,0.0,1.0,26.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,56.0,6.0,0.0,31.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,8.0,136.0,144.0,AER,SVO,2,13,0
1123,2019-08-13,0.0,1.0,8.0,23.0,12.0,5.0,0.0,1.0,4.0,22.0,0.0,44.0,5.0,2.0,12.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,15.0,135.0,150.0,AER,SVO,2,164,1
1116,2019-08-13,0.0,0.0,4.0,69.0,1.0,3.0,1.0,4.0,0.0,5.0,0.0,66.0,7.0,2.0,75.0,0.0,29.0,0.0,0.0,11.0,0.0,1.0,17.0,261.0,278.0,SVO,AER,2,20,0
1130,2019-08-13,0.0,1.0,3.0,8.0,1.0,3.0,0.0,1.0,0.0,6.0,2.0,37.0,2.0,1.0,31.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,7.0,104.0,111.0,SVO,AER,1,18,0
1643,2019-08-13,0.0,1.0,3.0,5.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,42.0,1.0,0.0,7.0,0.0,10.0,0.0,0.0,4.0,2.0,0.0,10.0,75.0,85.0,ASF,SVO,0,6,0
1129,2019-08-13,0.0,0.0,0.0,17.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,74.0,4.0,0.0,23.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,8.0,138.0,146.0,AER,SVO,1,8,0
1174,2019-08-13,0.0,1.0,2.0,37.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,44.0,1.0,0.0,14.0,0.0,42.0,2.0,0.0,4.0,1.0,0.0,5.0,148.0,153.0,SVO,ASF,2,31,1
1128,2019-08-13,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,62.0,2.0,0.0,6.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,4.0,93.0,97.0,SVO,AER,0,7,0
1124,2019-08-13,1.0,1.0,0.0,14.0,3.0,5.0,1.0,2.0,7.0,10.0,0.0,30.0,3.0,12.0,36.0,0.0,7.0,0.0,0.0,8.0,0.0,1.0,8.0,133.0,141.0,SVO,AER,1,33,1
1125,2019-08-13,0.0,0.0,2.0,23.0,13.0,23.0,0.0,2.0,1.0,8.0,0.0,19.0,3.0,0.0,46.0,0.0,3.0,0.0,0.0,6.0,8.0,0.0,7.0,150.0,157.0,AER,SVO,1,92,1
6186,2019-08-13,0.0,0.0,0.0,54.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,71.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,185.0,185.0,AER,SVO,2,15,0
1117,2019-08-13,0.0,0.0,7.0,65.0,11.0,5.0,0.0,6.0,3.0,31.0,4.0,51.0,9.0,4.0,58.0,0.0,16.0,4.0,0.0,8.0,0.0,0.0,22.0,260.0,282.0,AER,SVO,2,29,1
1131,2019-08-13,0.0,2.0,0.0,18.0,0.0,1.0,0.0,3.0,1.0,15.0,0.0,38.0,3.0,0.0,53.0,0.0,11.0,2.0,0.0,5.0,0.0,0.0,8.0,144.0,152.0,AER,SVO,1,30,1
1134,2019-08-13,0.0,0.0,5.0,12.0,13.0,4.0,1.0,5.0,2.0,9.0,0.0,55.0,1.0,0.0,21.0,0.0,4.0,0.0,0.0,14.0,2.0,0.0,12.0,136.0,148.0,SVO,AER,1,31,1
1120,2019-08-13,0.0,0.0,0.0,3.0,19.0,0.0,0.0,4.0,0.0,6.0,0.0,70.0,1.0,2.0,10.0,0.0,12.0,1.0,0.0,11.0,3.0,0.0,5.0,137.0,142.0,SVO,AER,2,15,0
1140,2019-08-13,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,85.0,3.0,0.0,19.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,7.0,132.0,139.0,SVO,AER,1,14,0
1642,2019-08-13,0.0,0.0,0.0,3.0,0.0,3.0,2.0,6.0,0.0,6.0,0.0,49.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,8.0,73.0,81.0,SVO,ASF,0,6,0
1172,2019-08-13,0.0,2.0,2.0,26.0,0.0,3.0,1.0,2.0,0.0,4.0,0.0,79.0,1.0,0.0,6.0,0.0,20.0,1.0,0.0,8.0,1.0,0.0,8.0,148.0,156.0,SVO,ASF,2,11,0
1139,2019-08-13,0.0,0.0,7.0,35.0,0.0,0.0,1.0,2.0,4.0,16.0,0.0,7.0,1.0,0.0,42.0,0.0,6.0,5.0,0.0,15.0,0.0,0.0,11.0,130.0,141.0,AER,SVO,2,33,1
1118,2019-08-13,0.0,0.0,1.0,4.0,0.0,2.0,1.0,6.0,0.0,4.0,0.0,55.0,2.0,3.0,27.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,10.0,110.0,120.0,SVO,AER,1,21,0
1122,2019-08-13,0.0,0.0,3.0,15.0,0.0,9.0,0.0,5.0,4.0,20.0,0.0,34.0,6.0,10.0,4.0,0.0,9.0,3.0,0.0,20.0,0.0,0.0,14.0,128.0,142.0,SVO,AER,1,113,1
1135,2019-08-13,0.0,0.0,3.0,22.0,0.0,5.0,0.0,0.0,4.0,10.0,5.0,20.0,6.0,9.0,34.0,0.0,10.0,3.0,0.0,13.0,1.0,0.0,9.0,136.0,145.0,AER,SVO,1,32,1
1138,2019-08-13,0.0,0.0,2.0,17.0,0.0,8.0,5.0,1.0,0.0,7.0,0.0,48.0,2.0,0.0,22.0,0.0,15.0,0.0,0.0,14.0,4.0,0.0,10.0,135.0,145.0,SVO,AER,2,18,0
1141,2019-08-13,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,67.0,2.0,0.0,29.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,2.0,129.0,131.0,AER,SVO,1,20,0
1118,2019-08-14,0.0,0.0,9.0,7.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,32.0,5.0,9.0,10.0,0.0,5.0,1.0,0.0,13.0,6.0,2.0,20.0,87.0,107.0,SVO,AER,1,11,0
1172,2019-08-14,0.0,3.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,57.0,3.0,0.0,19.0,0.0,22.0,3.0,0.0,7.0,4.0,0.0,7.0,149.0,156.0,SVO,ASF,2,14,1
1123,2019-08-14,0.0,0.0,5.0,13.0,8.0,5.0,2.0,6.0,7.0,20.0,2.0,8.0,6.0,6.0,33.0,0.0,17.0,1.0,0.0,18.0,0.0,0.0,19.0,138.0,157.0,AER,SVO,2,88,1
1130,2019-08-14,0.0,0.0,0.0,25.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,54.0,2.0,2.0,14.0,0.0,8.0,0.0,0.0,11.0,3.0,1.0,5.0,124.0,129.0,SVO,AER,1,7,0
1138,2019-08-14,0.0,0.0,2.0,11.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,46.0,1.0,0.0,35.0,0.0,30.0,1.0,0.0,15.0,7.0,0.0,8.0,150.0,158.0,SVO,AER,2,14,0
1119,2019-08-14,0.0,0.0,4.0,11.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,73.0,6.0,0.0,23.0,0.0,4.0,1.0,0.0,20.0,0.0,0.0,15.0,138.0,153.0,AER,SVO,2,17,0
1140,2019-08-14,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2.0,2.0,11.0,0.0,5.0,1.0,0.0,10.0,1.0,0.0,2.0,117.0,119.0,SVO,AER,1,22,0
1131,2019-08-14,1.0,0.0,2.0,12.0,0.0,2.0,0.0,2.0,1.0,37.0,0.0,14.0,2.0,0.0,36.0,0.0,31.0,0.0,0.0,8.0,1.0,0.0,6.0,143.0,149.0,AER,SVO,1,29,1
1128,2019-08-14,0.0,0.0,0.0,20.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,50.0,4.0,0.0,3.0,0.0,10.0,0.0,0.0,5.0,1.0,0.0,7.0,93.0,100.0,SVO,AER,0,9,0
1134,2019-08-14,0.0,0.0,0.0,8.0,36.0,3.0,0.0,1.0,1.0,21.0,0.0,31.0,4.0,0.0,27.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,5.0,147.0,152.0,SVO,AER,1,27,0
1643,2019-08-14,0.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,1.0,8.0,0.0,37.0,2.0,0.0,11.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,8.0,75.0,83.0,ASF,SVO,0,6,0
1121,2019-08-14,0.0,0.0,1.0,18.0,0.0,8.0,0.0,14.0,4.0,21.0,0.0,10.0,2.0,2.0,49.0,0.0,8.0,4.0,0.0,4.0,10.0,0.0,17.0,138.0,155.0,AER,SVO,2,31,1
1139,2019-08-14,5.0,0.0,0.0,36.0,0.0,1.0,0.0,1.0,2.0,17.0,0.0,5.0,1.0,8.0,41.0,0.0,6.0,4.0,0.0,9.0,0.0,0.0,2.0,134.0,136.0,AER,SVO,1,42,1
1116,2019-08-14,0.0,0.0,14.0,36.0,8.0,4.0,0.0,5.0,0.0,25.0,0.0,42.0,7.0,0.0,40.0,0.0,31.0,0.0,0.0,10.0,0.0,0.0,26.0,196.0,222.0,SVO,AER,1,29,1
1124,2019-08-14,1.0,2.0,0.0,12.0,0.0,4.0,0.0,2.0,2.0,29.0,0.0,34.0,3.0,6.0,40.0,0.0,6.0,7.0,0.0,6.0,0.0,0.0,7.0,147.0,154.0,SVO,AER,1,51,1
1129,2019-08-14,0.0,0.0,0.0,17.0,0.0,0.0,1.0,3.0,0.0,11.0,0.0,59.0,0.0,0.0,26.0,0.0,11.0,0.0,0.0,13.0,1.0,0.0,4.0,138.0,142.0,AER,SVO,1,27,0
1135,2019-08-14,4.0,2.0,0.0,27.0,1.0,2.0,0.0,0.0,9.0,8.0,2.0,18.0,4.0,7.0,32.0,0.0,18.0,5.0,0.0,13.0,1.0,0.0,6.0,147.0,153.0,AER,SVO,1,31,1
1642,2019-08-14,0.0,0.0,0.0,8.0,0.0,0.0,1.0,9.0,0.0,5.0,0.0,39.0,0.0,0.0,5.0,0.0,8.0,3.0,0.0,4.0,1.0,0.0,10.0,73.0,83.0,SVO,ASF,0,7,0
